watch_id,user_id,content_id,device,watch_date,minutes_watched,completed,rating
530,2917,543,Smart TV,2025-11-17,91,Yes,5
531,2467,705,Mobile,2025-09-21,97,Yes,5
532,3376,167,Smart TV,2025-10-31,93,Yes,5
533,4307,79,Smart TV,2025-11-02,133,Yes,5
534,4896,312,Mobile,2025-09-22,60,No,5
535,644,803,Mobile,2026-06-09,96,Yes,3
536,4860,260,Mobile,2026-05-15,85,No,5
537,1639,30,Smart TV,2025-09-25,67,No,4
538,1982,593,Smart TV,2026-03-05,77,No,5
539,809,872,Laptop,2026-01-25,105,Yes,5
540,3110,234,Mobile,2025-08-21,73,No,4
541,4565,506,Tablet,2025-11-05,126,Yes,5
542,3337,439,Mobile,2026-02-24,62,No,3
543,3248,693,Mobile,2025-12-03,95,Yes,5
544,1631,865,Mobile,2026-02-21,113,Yes,2
545,2237,683,Tablet,2026-05-23,35,No,4
546,1103,55,Tablet,2025-09-08,94,Yes,3
547,790,533,Tablet,2026-05-12,149,Yes,4
548,4429,33,Mobile,2026-06-25,105,Yes,5
549,2483,138,Tablet,2026-01-26,92,Yes,4
550,3849,161,Tablet,2026-01-28,119,Yes,4
551,231,376,Mobile,2026-07-02,111,Yes,4
552,2001,320,Mobile,2026-04-02,81,No,4
553,3461,713,Mobile,2026-01-11,133,Yes,5
554,1687,831,Smart TV,2026-02-24,90,Yes,3
555,4390,49,Tablet,2026-04-25,143,Yes,2
556,552,356,Laptop,2026-05-05,124,Yes,4
557,4222,561,Mobile,2025-08-10,100,Yes,4
558,3829,546,Mobile,2026-01-24,101,Yes,5
559,3567,851,Smart TV,2025-09-16,92,Yes,5
560,1954,29,Laptop,2026-04-25,101,Yes,3
561,1118,823,Smart TV,2026-02-26,90,Yes,3
562,2572,417,Mobile,2026-02-26,126,Yes,5
563,989,93,Mobile,2026-02-02,127,Yes,5
564,3465,180,Laptop,2026-07-11,78,No,3
565,2593,253,Smart TV,2026-04-23,165,Yes,5
566,448,394,Laptop,2026-04-30,76,No,2
567,2094,843,Laptop,2025-10-04,69,No,5
568,3329,83,Tablet,2026-06-22,109,Yes,5
569,1314,361,Laptop,2026-05-26,47,No,3
570,1115,644,Laptop,2025-09-14,77,No,5
571,1066,328,Tablet,2026-05-01,135,Yes,5
572,692,403,Smart TV,2025-08-08,118,Yes,3
573,1625,173,Tablet,2025-10-22,143,Yes,5
574,962,446,Tablet,2025-08-13,80,No,5
575,4049,877,Smart TV,2025-11-07,101,Yes,3
576,2145,255,Tablet,2026-04-03,65,No,1
577,3142,263,Mobile,2026-05-27,89,No,5
578,4901,517,Laptop,2025-11-06,125,Yes,5
579,1392,899,Smart TV,2026-06-06,98,Yes,3
580,1048,855,Laptop,2026-05-30,132,Yes,2
581,3570,504,Tablet,2025-09-25,91,Yes,4
582,3827,507,Tablet,2026-02-18,76,No,3
583,1213,209,Smart TV,2025-10-03,122,Yes,5
584,34,79,Tablet,2025-08-06,191,Yes,4
585,3061,158,Mobile,2026-02-03,139,Yes,3
586,48,672,Laptop,2026-04-13,141,Yes,4
587,2648,561,Mobile,2025-12-19,75,No,4
588,1706,413,Smart TV,2025-09-26,68,No,1
589,2942,525,Tablet,2026-05-01,101,Yes,4
590,3017,437,Mobile,2026-04-20,113,Yes,5
591,4058,448,Tablet,2026-04-14,136,Yes,3
592,2421,47,Tablet,2025-12-20,100,Yes,4
593,670,678,Smart TV,2026-05-06,94,Yes,3
594,3728,272,Smart TV,2026-05-02,91,Yes,4
595,4378,120,Smart TV,2025-09-26,130,Yes,3
596,3988,632,Tablet,2026-02-06,122,Yes,4
597,1542,665,Smart TV,2025-10-19,79,No,5
598,3457,157,Tablet,2025-09-21,90,Yes,3
599,3210,106,Tablet,2025-12-01,101,Yes,5
600,3983,63,Tablet,2025-11-20,92,Yes,4
601,2841,22,Laptop,2025-12-09,153,Yes,3
602,2779,301,Tablet,2025-10-04,111,Yes,5
603,1698,89,Smart TV,2026-07-25,102,Yes,3
604,1716,368,Laptop,2025-12-09,112,Yes,4
605,1858,499,Laptop,2025-12-11,93,Yes,3
606,4951,449,Mobile,2026-04-26,122,Yes,5
607,4156,121,Laptop,2025-08-03,69,No,4
608,1264,142,Smart TV,2025-09-20,103,Yes,5
609,1403,733,Laptop,2026-01-10,49,No,3
610,3513,470,Mobile,2026-01-04,172,Yes,3
611,2579,169,Mobile,2025-09-25,151,Yes,2
612,4259,698,Laptop,2026-05-24,83,No,2
613,3656,640,Laptop,2025-09-18,141,Yes,5
614,1033,524,Laptop,2025-08-17,62,No,4
615,2490,114,Laptop,2025-11-26,196,Yes,3
616,4690,242,Laptop,2025-09-24,87,No,4
617,2029,597,Laptop,2026-01-21,87,No,4
618,1066,80,Tablet,2025-12-04,124,Yes,2
619,3606,427,Smart TV,2025-12-23,147,Yes,4
620,968,34,Laptop,2026-02-25,89,No,5
621,1256,384,Laptop,2026-02-03,94,Yes,2
622,2500,839,Mobile,2025-12-02,146,Yes,5
623,3706,487,Smart TV,2025-10-28,147,Yes,4
624,3356,405,Mobile,2026-03-04,111,Yes,4
625,4686,127,Smart TV,2026-03-01,116,Yes,5
626,153,545,Mobile,2026-01-09,122,Yes,4
627,4371,47,Mobile,2026-05-14,65,No,4
628,940,293,Smart TV,2026-04-23,131,Yes,3
629,2665,60,Tablet,2026-04-03,111,Yes,2
630,425,612,Tablet,2026-04-09,131,Yes,5
631,3335,418,Mobile,2025-11-16,76,No,4
632,1029,457,Smart TV,2026-05-12,140,Yes,5
633,4548,833,Laptop,2025-11-14,131,Yes,5
634,3115,218,Mobile,2026-04-23,76,No,4
635,1145,216,Laptop,2026-07-21,64,No,3
636,3767,709,Mobile,2025-09-28,76,No,4
637,3218,665,Mobile,2025-12-26,126,Yes,5
638,3169,832,Mobile,2025-11-23,86,No,4
639,2932,629,Smart TV,2025-10-04,84,No,5
640,1713,841,Mobile,2025-11-27,84,No,5
641,4940,132,Smart TV,2026-01-30,78,No,4
642,190,465,Tablet,2025-08-23,176,Yes,3
643,3334,531,Tablet,2025-10-30,79,No,5
644,4362,402,Laptop,2026-04-23,79,No,5
645,610,338,Mobile,2026-01-05,105,Yes,4
646,2739,485,Laptop,2026-02-03,79,No,5
647,3593,593,Mobile,2026-07-23,31,No,4
648,508,626,Mobile,2026-05-05,83,No,5
649,3368,807,Tablet,2025-08-10,80,No,2
650,213,602,Mobile,2026-01-06,152,Yes,5
651,1033,493,Smart TV,2026-07-19,121,Yes,5
652,2931,555,Smart TV,2026-01-10,132,Yes,4
653,1185,839,Tablet,2026-05-15,79,No,4
654,3898,340,Laptop,2025-11-07,87,No,4
655,31,478,Smart TV,2026-07-17,136,Yes,4
656,56,367,Mobile,2025-10-18,111,Yes,3
657,244,179,Laptop,2026-05-17,85,No,2
658,829,141,Mobile,2025-08-31,84,No,5
659,4317,67,Smart TV,2026-02-20,113,Yes,5
660,2004,602,Laptop,2026-02-03,131,Yes,4
661,4785,84,Mobile,2025-08-18,98,Yes,5
662,2637,495,Tablet,2025-11-01,99,Yes,4
663,1663,406,Laptop,2026-03-09,134,Yes,3
664,1101,532,Smart TV,2026-05-09,74,No,4
665,3011,392,Smart TV,2025-08-10,95,Yes,4
666,4201,234,Mobile,2025-11-22,87,No,5
667,2249,142,Mobile,2025-10-06,79,No,3
668,98,780,Tablet,2026-04-18,140,Yes,5
669,3840,88,Smart TV,2026-01-27,56,No,5
670,3070,132,Mobile,2025-11-02,131,Yes,4
671,4405,24,Smart TV,2026-04-19,134,Yes,5
672,3203,401,Tablet,2025-12-28,43,No,4
673,855,706,Mobile,2026-02-08,103,Yes,2
674,3725,12,Laptop,2025-08-27,102,Yes,4
675,1692,318,Tablet,2025-10-10,81,No,2
676,1653,457,Tablet,2026-01-31,115,Yes,4
677,4720,295,Laptop,2026-07-17,107,Yes,4
678,2041,751,Tablet,2026-06-17,120,Yes,3
679,1964,644,Mobile,2026-04-05,103,Yes,5
680,3021,517,Tablet,2026-05-20,135,Yes,4
681,3784,409,Tablet,2025-09-26,124,Yes,4
682,3972,562,Tablet,2026-03-19,62,No,5
683,1452,760,Smart TV,2026-02-05,74,No,4
684,283,49,Tablet,2025-10-29,94,Yes,3
685,2046,205,Mobile,2025-08-07,60,No,5
686,792,46,Mobile,2025-10-04,99,Yes,2
687,3506,109,Laptop,2026-05-04,105,Yes,4
688,2282,224,Laptop,2026-01-29,102,Yes,3
689,2064,647,Smart TV,2026-03-10,99,Yes,4
690,145,656,Mobile,2026-05-23,93,Yes,2
691,651,511,Smart TV,2026-02-04,125,Yes,3
692,3636,326,Tablet,2025-11-04,108,Yes,5
693,4419,681,Smart TV,2026-04-09,107,Yes,3
694,4028,54,Smart TV,2026-04-26,122,Yes,2
695,641,319,Smart TV,2026-04-27,96,Yes,3
696,1650,493,Laptop,2026-02-24,103,Yes,5
697,1277,391,Mobile,2026-05-06,143,Yes,4
698,3716,621,Mobile,2025-09-12,59,No,4
699,4102,426,Laptop,2025-08-02,103,Yes,1
700,1020,167,Tablet,2025-10-10,81,No,5
701,473,754,Smart TV,2025-11-06,121,Yes,5
702,1212,698,Laptop,2026-02-15,161,Yes,5
703,3149,83,Tablet,2025-12-28,70,No,2
704,3136,771,Mobile,2026-03-29,99,Yes,5
705,3261,173,Mobile,2026-06-06,78,No,5
706,1398,721,Smart TV,2025-12-09,122,Yes,5
707,1497,893,Tablet,2025-09-24,59,No,3
708,1022,31,Tablet,2026-01-13,120,Yes,2
709,343,811,Tablet,2026-06-25,68,No,5
710,2758,352,Smart TV,2026-04-03,143,Yes,4
711,821,716,Smart TV,2025-08-20,89,No,4
712,3703,677,Mobile,2026-03-01,132,Yes,3
713,2667,497,Mobile,2026-02-05,99,Yes,5
714,2408,891,Smart TV,2025-10-11,92,Yes,5
715,3656,554,Smart TV,2025-09-22,84,No,4
716,2675,226,Tablet,2026-07-23,107,Yes,1
717,2727,785,Laptop,2026-06-12,137,Yes,2
718,3580,119,Mobile,2025-10-07,113,Yes,5
719,1044,591,Laptop,2025-12-16,77,No,4
720,1035,10,Laptop,2026-07-07,83,No,5
721,2322,870,Laptop,2025-08-19,116,Yes,3
722,1768,386,Laptop,2025-12-19,50,No,4
723,431,745,Laptop,2026-07-18,58,No,5
724,3879,401,Laptop,2026-06-06,153,Yes,4
725,4755,727,Tablet,2025-11-05,139,Yes,3
726,1603,877,Smart TV,2026-04-08,106,Yes,3
727,3882,121,Tablet,2025-08-14,85,No,2
728,4884,385,Tablet,2026-03-18,91,Yes,4
729,1000,522,Mobile,2025-07-29,99,Yes,3
730,1484,661,Laptop,2026-01-23,115,Yes,5
731,3321,838,Mobile,2026-02-25,88,No,4
732,1700,614,Mobile,2025-09-14,65,No,5
733,720,36,Mobile,2025-10-16,93,Yes,5
734,2463,532,Tablet,2026-04-14,50,No,1
735,4183,679,Smart TV,2025-09-18,105,Yes,4
736,1770,747,Mobile,2026-05-21,119,Yes,4
737,2083,147,Mobile,2025-09-22,90,Yes,2
738,4190,158,Tablet,2026-03-08,104,Yes,4
739,4493,656,Laptop,2025-07-29,143,Yes,3
740,1821,802,Smart TV,2026-02-24,130,Yes,2
741,4688,623,Mobile,2025-08-18,48,No,4
742,4356,131,Mobile,2025-11-14,59,No,5
743,434,256,Tablet,2026-01-02,72,No,5
744,4265,879,Laptop,2025-10-27,135,Yes,5
745,1353,293,Mobile,2026-05-08,95,Yes,5
746,4362,632,Mobile,2025-09-17,95,Yes,5
747,4327,173,Smart TV,2025-10-30,113,Yes,5
748,1397,347,Mobile,2025-10-08,69,No,4
749,1782,659,Tablet,2026-04-21,72,No,4
750,878,740,Tablet,2026-07-16,99,Yes,3
751,3365,8,Laptop,2026-06-15,66,No,5
752,2208,673,Smart TV,2025-09-16,82,No,4
753,1553,405,Laptop,2025-10-15,65,No,3
754,4007,732,Laptop,2026-02-02,106,Yes,3
755,174,513,Smart TV,2026-07-01,91,Yes,5
756,2372,780,Smart TV,2025-08-09,200,Yes,4
757,2027,724,Smart TV,2025-09-14,119,Yes,5
758,315,150,Mobile,2026-05-24,88,No,3
759,1896,491,Tablet,2026-01-11,113,Yes,4
760,2024,187,Mobile,2026-05-19,124,Yes,5
761,1515,373,Laptop,2026-04-29,98,Yes,3
762,2961,283,Tablet,2026-05-21,87,No,4
763,1561,102,Laptop,2025-11-18,199,Yes,4
764,4510,778,Laptop,2026-04-25,83,No,3
765,4128,281,Laptop,2025-08-13,107,Yes,4
766,4056,769,Tablet,2026-04-26,117,Yes,5
767,73,738,Laptop,2026-06-27,84,No,4
768,2391,285,Laptop,2026-07-05,120,Yes,4
769,2847,723,Smart TV,2026-06-22,97,Yes,1
770,2913,287,Laptop,2025-08-13,121,Yes,1
771,2109,226,Laptop,2026-02-04,152,Yes,5
772,1216,186,Smart TV,2025-09-24,98,Yes,4
773,1335,704,Mobile,2025-11-12,97,Yes,1
774,4316,828,Mobile,2025-10-29,159,Yes,3
775,1083,275,Mobile,2025-11-07,97,Yes,5
776,1658,577,Smart TV,2026-06-14,53,No,5
777,1009,106,Mobile,2025-12-05,116,Yes,4
778,3158,294,Tablet,2026-02-01,80,No,3
779,2309,342,Laptop,2026-03-09,83,No,3
780,3484,704,Laptop,2026-02-01,122,Yes,4
781,626,153,Laptop,2025-09-06,139,Yes,5
782,4734,286,Mobile,2026-01-19,58,No,2
783,3392,670,Tablet,2026-02-01,117,Yes,4
784,685,796,Mobile,2025-12-11,150,Yes,3
785,1095,358,Smart TV,2026-03-04,96,Yes,4
786,1840,121,Tablet,2026-04-04,106,Yes,3
787,3907,375,Mobile,2025-08-19,155,Yes,4
788,1148,740,Tablet,2026-01-02,119,Yes,3
789,1422,853,Tablet,2025-07-30,83,No,2
790,1285,535,Smart TV,2026-05-26,93,Yes,3
791,4582,480,Laptop,2026-01-28,118,Yes,5
792,2212,372,Mobile,2025-08-02,89,No,4
793,2533,654,Smart TV,2025-09-28,115,Yes,5
794,394,317,Laptop,2026-06-12,103,Yes,4
795,1062,760,Smart TV,2025-09-29,63,No,4
796,1242,641,Smart TV,2025-08-16,106,Yes,3
797,4987,135,Laptop,2026-06-13,134,Yes,4
798,1711,581,Mobile,2025-12-18,152,Yes,4
799,4088,174,Smart TV,2026-04-20,85,No,5
800,2114,782,Smart TV,2026-04-24,85,No,5
801,1057,866,Laptop,2026-04-01,103,Yes,4
802,468,575,Smart TV,2026-01-09,74,No,2
803,3787,480,Mobile,2026-03-11,86,No,4
804,3290,351,Smart TV,2025-12-30,75,No,4
805,1193,33,Mobile,2026-03-10,76,No,5
806,3465,181,Smart TV,2025-09-16,103,Yes,5
807,1754,56,Tablet,2025-08-26,140,Yes,4
808,4387,448,Tablet,2025-12-24,100,Yes,4
809,2653,470,Tablet,2025-11-29,166,Yes,4
810,1030,593,Mobile,2025-09-01,112,Yes,5
811,1771,196,Laptop,2026-04-26,130,Yes,4
812,3736,361,Laptop,2026-05-21,76,No,4
813,3571,676,Laptop,2025-08-24,113,Yes,3
814,135,768,Tablet,2025-11-16,88,No,2
815,3725,877,Mobile,2026-07-04,105,Yes,3
816,3243,801,Laptop,2025-12-15,55,No,5
817,35,27,Laptop,2025-10-31,90,Yes,5
818,1982,660,Mobile,2026-04-02,102,Yes,5
819,4238,102,Mobile,2025-11-11,137,Yes,5
820,1303,96,Tablet,2026-03-02,161,Yes,5
821,646,752,Tablet,2025-08-27,122,Yes,5
822,4387,827,Laptop,2025-09-27,170,Yes,3
823,848,611,Mobile,2026-07-27,192,Yes,5
824,1704,815,Tablet,2026-06-20,102,Yes,5
825,3694,11,Mobile,2025-11-22,123,Yes,5
826,4275,198,Mobile,2025-08-27,171,Yes,1
827,1136,709,Laptop,2026-03-10,141,Yes,1
828,4062,410,Laptop,2026-03-16,121,Yes,4
829,4814,211,Tablet,2026-07-27,101,Yes,5
830,3517,383,Tablet,2026-05-09,104,Yes,4
831,4346,118,Laptop,2026-05-27,83,No,5
832,2576,705,Laptop,2026-03-14,91,Yes,4
833,1739,285,Tablet,2026-03-26,109,Yes,3
834,4085,432,Mobile,2026-02-04,69,No,5
835,4717,292,Tablet,2026-03-10,109,Yes,3
836,3401,772,Tablet,2025-11-25,140,Yes,4
837,3724,125,Mobile,2025-09-09,116,Yes,5
838,3570,196,Mobile,2026-06-08,65,No,5
839,615,628,Laptop,2025-08-15,104,Yes,5
840,4786,685,Smart TV,2025-08-13,80,No,5
841,753,729,Laptop,2026-05-14,109,Yes,4
842,616,14,Tablet,2026-05-14,151,Yes,5
843,2568,672,Mobile,2026-07-26,62,No,4
844,3279,434,Laptop,2025-07-30,117,Yes,4
845,3776,488,Laptop,2026-03-01,88,No,3
846,3530,280,Mobile,2026-03-31,119,Yes,4
847,4867,506,Mobile,2026-02-24,90,Yes,4
848,4713,545,Laptop,2026-06-24,159,Yes,5
849,2198,805,Laptop,2025-12-23,97,Yes,3
850,3906,705,Smart TV,2025-11-02,74,No,4
851,3888,182,Mobile,2025-10-08,72,No,5
852,2028,839,Laptop,2026-04-26,73,No,1
853,2750,360,Tablet,2026-01-23,72,No,4
854,4881,703,Smart TV,2025-12-18,133,Yes,5
855,3529,92,Tablet,2026-06-09,138,Yes,3
856,4317,696,Laptop,2025-11-26,120,Yes,5
857,1008,581,Laptop,2026-02-24,68,No,5
858,2374,296,Laptop,2025-09-23,94,Yes,3
859,42,855,Mobile,2026-04-30,121,Yes,4
860,705,751,Tablet,2026-07-18,150,Yes,4
861,3165,101,Laptop,2025-12-23,114,Yes,3
862,1635,568,Laptop,2025-08-31,54,No,4
863,3580,453,Laptop,2025-09-20,140,Yes,4
864,217,144,Smart TV,2026-04-21,145,Yes,5
865,3217,7,Tablet,2026-04-18,72,No,2
866,2381,886,Mobile,2025-09-19,125,Yes,4
867,4605,692,Laptop,2025-09-24,90,Yes,4
868,1,124,Smart TV,2026-06-15,143,Yes,3
869,2457,189,Laptop,2026-01-28,123,Yes,5
870,1161,760,Tablet,2025-11-15,150,Yes,1
871,3205,110,Tablet,2025-10-27,130,Yes,5
872,280,364,Tablet,2026-01-30,115,Yes,4
873,1727,538,Mobile,2026-03-08,82,No,5
874,1148,675,Tablet,2025-12-03,116,Yes,5
875,4719,332,Tablet,2026-07-06,84,No,5
876,3903,791,Mobile,2025-08-08,120,Yes,4
877,2052,768,Tablet,2026-02-07,99,Yes,2
878,1092,503,Laptop,2026-06-05,114,Yes,4
879,4769,685,Smart TV,2026-05-16,134,Yes,3
880,2792,746,Smart TV,2026-02-11,133,Yes,5
881,551,386,Mobile,2025-08-31,160,Yes,5
882,2711,297,Tablet,2025-10-03,99,Yes,4
883,4242,59,Tablet,2026-01-04,75,No,3
884,487,837,Mobile,2026-02-09,130,Yes,5
885,2834,613,Tablet,2025-09-23,152,Yes,5
886,3535,871,Mobile,2026-04-20,146,Yes,5
887,149,785,Smart TV,2025-11-20,96,Yes,5
888,3013,448,Smart TV,2025-10-08,102,Yes,5
889,4654,16,Mobile,2026-06-22,149,Yes,5
890,2001,408,Mobile,2025-08-13,107,Yes,4
891,2925,310,Laptop,2025-12-24,126,Yes,5
892,3366,209,Smart TV,2026-05-16,147,Yes,2
893,1926,465,Mobile,2026-04-10,161,Yes,3
894,490,394,Mobile,2025-08-09,133,Yes,5
895,429,782,Mobile,2026-02-22,137,Yes,4
896,1774,850,Tablet,2026-01-10,97,Yes,5
897,2355,737,Smart TV,2026-06-16,130,Yes,5
898,2248,790,Laptop,2026-03-28,87,No,5
899,4981,583,Laptop,2026-06-15,134,Yes,5
900,4560,594,Laptop,2026-04-22,93,Yes,4
901,4055,179,Mobile,2025-12-18,117,Yes,3
902,344,732,Laptop,2026-07-13,125,Yes,4
903,635,80,Smart TV,2026-02-25,85,No,4
904,2676,418,Tablet,2026-01-15,166,Yes,3
905,210,828,Laptop,2026-06-02,113,Yes,5
906,643,230,Mobile,2026-04-01,136,Yes,5
907,1598,337,Laptop,2025-11-08,101,Yes,4
908,3359,574,Laptop,2025-08-09,153,Yes,5
909,1027,418,Laptop,2025-08-03,122,Yes,5
910,1623,16,Mobile,2026-02-26,153,Yes,4
911,280,171,Smart TV,2025-08-07,103,Yes,3
912,1978,845,Mobile,2026-03-27,114,Yes,5
913,3570,717,Smart TV,2025-08-31,89,No,4
914,3716,181,Mobile,2025-11-05,116,Yes,4
915,3496,327,Smart TV,2026-02-03,132,Yes,4
916,4712,292,Mobile,2026-06-13,141,Yes,4
917,870,145,Smart TV,2026-07-03,97,Yes,5
918,1599,843,Laptop,2025-09-03,88,No,4
919,2417,866,Tablet,2025-08-06,101,Yes,5
920,2898,228,Laptop,2026-06-02,88,No,5
921,2579,723,Smart TV,2025-12-14,161,Yes,5
922,4804,226,Laptop,2025-08-19,109,Yes,3
923,727,69,Smart TV,2025-09-23,112,Yes,4
924,2857,185,Smart TV,2026-04-27,117,Yes,4
925,2421,774,Tablet,2025-11-24,133,Yes,4
926,2848,793,Tablet,2025-08-02,54,No,5
927,3351,331,Laptop,2025-08-21,98,Yes,5
928,1794,47,Tablet,2025-11-22,117,Yes,3
929,2701,21,Tablet,2026-03-11,116,Yes,5
930,404,204,Tablet,2025-09-07,83,No,2
931,2038,21,Tablet,2025-11-21,98,Yes,4
932,277,833,Tablet,2025-10-10,147,Yes,5
933,3403,851,Mobile,2026-06-30,56,No,5
934,3483,470,Mobile,2026-06-23,80,No,5
935,3329,720,Tablet,2025-10-21,118,Yes,3
936,3705,26,Smart TV,2025-09-14,99,Yes,5
937,686,213,Smart TV,2025-11-14,89,No,5
938,1905,259,Laptop,2026-04-14,152,Yes,4
939,46,774,Tablet,2026-02-15,141,Yes,4
940,668,80,Smart TV,2025-08-18,120,Yes,4
941,320,642,Smart TV,2026-02-05,59,No,5
942,2221,381,Smart TV,2025-10-28,127,Yes,5
943,2059,339,Smart TV,2026-01-12,98,Yes,4
944,46,205,Tablet,2025-12-23,108,Yes,4
945,1852,198,Laptop,2025-10-05,121,Yes,4
946,1660,106,Laptop,2026-02-19,63,No,4
947,2705,755,Smart TV,2025-11-01,96,Yes,5
948,1175,1,Mobile,2025-11-28,71,No,4
949,961,387,Tablet,2025-08-04,109,Yes,4
950,1361,861,Tablet,2025-12-01,89,No,5
951,1459,876,Laptop,2025-08-17,128,Yes,5
952,1467,370,Mobile,2026-06-12,92,Yes,4
953,4971,282,Tablet,2026-06-10,59,No,5
954,3857,485,Mobile,2025-10-19,171,Yes,5
955,679,123,Tablet,2026-03-02,132,Yes,5
956,137,869,Smart TV,2026-01-15,162,Yes,3
957,504,780,Laptop,2025-10-10,91,Yes,4
958,27,360,Laptop,2026-06-10,94,Yes,4
959,742,191,Mobile,2026-01-03,96,Yes,3
960,2522,756,Laptop,2025-11-24,118,Yes,5
961,1543,182,Laptop,2026-05-28,97,Yes,4
962,4285,704,Mobile,2026-02-25,168,Yes,5
963,2365,516,Mobile,2026-05-21,88,No,4
964,1528,601,Laptop,2026-06-26,124,Yes,4
965,65,343,Mobile,2026-04-18,108,Yes,4
966,3740,485,Laptop,2025-08-01,171,Yes,1
967,1920,793,Tablet,2026-01-02,96,Yes,5
968,4294,582,Smart TV,2025-11-26,146,Yes,5
969,2836,472,Smart TV,2026-04-10,109,Yes,3
970,739,569,Mobile,2026-02-06,56,No,3
971,3870,724,Mobile,2025-12-08,138,Yes,3
972,3479,356,Mobile,2026-06-16,96,Yes,5
973,14,662,Smart TV,2026-01-12,126,Yes,4
974,3488,397,Mobile,2025-10-29,71,No,5
975,3809,751,Tablet,2025-11-09,101,Yes,5
976,3291,311,Laptop,2025-11-12,72,No,1
977,3880,374,Smart TV,2025-11-22,75,No,4
978,4835,833,Tablet,2025-07-28,36,No,4
979,4910,346,Mobile,2025-08-12,78,No,2
980,292,38,Smart TV,2026-02-01,100,Yes,3
981,2251,706,Tablet,2025-10-18,100,Yes,4
982,829,743,Laptop,2025-12-15,145,Yes,4
983,650,813,Laptop,2026-01-11,65,No,3
984,4697,448,Smart TV,2026-06-07,109,Yes,2
985,42,801,Smart TV,2026-01-11,84,No,3
986,149,627,Tablet,2025-09-01,106,Yes,3
987,2791,456,Tablet,2025-11-25,140,Yes,1
988,4681,575,Mobile,2026-05-02,156,Yes,4
989,3829,599,Laptop,2025-09-05,105,Yes,4
990,1923,135,Mobile,2025-08-24,110,Yes,4
991,3286,223,Laptop,2025-08-11,140,Yes,5
992,2604,414,Tablet,2025-11-12,44,No,5
993,4364,672,Mobile,2026-04-22,80,No,3
994,1837,516,Tablet,2026-06-16,96,Yes,1
995,3034,809,Smart TV,2026-03-28,109,Yes,2
996,2644,32,Tablet,2025-10-10,79,No,5
997,4098,858,Smart TV,2026-04-28,145,Yes,5
998,4258,73,Laptop,2026-05-11,97,Yes,4
999,3593,62,Tablet,2025-12-09,120,Yes,5
1000,3511,868,Mobile,2026-04-13,96,Yes,4
1001,1722,658,Tablet,2025-08-08,112,Yes,5
1002,3690,609,Smart TV,2026-01-16,128,Yes,4
1003,2513,313,Tablet,2025-11-02,111,Yes,5
1004,3148,29,Laptop,2026-04-29,72,No,3
1005,3325,175,Smart TV,2026-03-10,152,Yes,5
1006,4303,389,Mobile,2026-01-15,117,Yes,4
1007,980,471,Smart TV,2026-03-28,127,Yes,5
1008,2224,58,Smart TV,2026-03-27,150,Yes,4
1009,3737,624,Laptop,2025-10-17,105,Yes,3
1010,499,600,Tablet,2026-03-10,74,No,4
1011,3621,103,Tablet,2025-10-06,167,Yes,4
1012,1596,258,Laptop,2026-07-05,88,No,5
1013,4360,695,Tablet,2026-06-10,186,Yes,3
1014,1337,443,Mobile,2025-10-07,96,Yes,4
1015,1899,313,Tablet,2026-01-31,119,Yes,3
1016,3246,625,Laptop,2026-06-20,139,Yes,3
1017,2154,855,Laptop,2026-02-13,96,Yes,3
1018,4615,6,Mobile,2025-08-13,122,Yes,4
1019,1657,263,Laptop,2025-09-02,78,No,5
1020,4121,110,Smart TV,2026-04-17,145,Yes,5
1021,3196,622,Mobile,2026-03-05,148,Yes,5
1022,1101,794,Smart TV,2025-09-03,98,Yes,3
1023,4478,837,Mobile,2025-08-09,84,No,4
1024,2960,220,Laptop,2025-11-22,188,Yes,4
1025,4945,658,Tablet,2025-08-08,178,Yes,3
1026,4635,517,Tablet,2025-09-19,93,Yes,4
1027,921,867,Tablet,2025-10-13,85,No,5
1028,3816,757,Laptop,2025-10-27,87,No,5
1029,3543,301,Tablet,2026-01-26,150,Yes,5
1030,2676,206,Smart TV,2025-10-30,89,No,4
1031,324,71,Laptop,2025-10-29,79,No,4
1032,1780,899,Mobile,2025-11-21,76,No,3
1033,3271,390,Mobile,2026-03-20,117,Yes,4
1034,4007,325,Smart TV,2026-02-08,97,Yes,3
1035,133,431,Mobile,2025-08-06,100,Yes,5
1036,1879,830,Tablet,2025-10-23,141,Yes,5
1037,2040,132,Smart TV,2026-06-11,60,No,3
1038,2401,844,Tablet,2026-05-11,55,No,5
1039,2991,31,Smart TV,2026-03-21,140,Yes,5
1040,212,482,Smart TV,2026-02-05,130,Yes,1
1041,123,95,Mobile,2025-12-26,177,Yes,3
1042,4942,481,Smart TV,2026-06-05,75,No,4
1043,4680,528,Smart TV,2025-12-14,161,Yes,4
1044,1854,676,Laptop,2025-12-06,109,Yes,3
1045,1079,678,Mobile,2025-09-19,130,Yes,5
1046,280,331,Tablet,2026-05-13,102,Yes,1
1047,1760,559,Mobile,2026-07-27,98,Yes,4
1048,3993,685,Laptop,2025-10-24,78,No,3
1049,3748,730,Smart TV,2026-07-17,114,Yes,2
1050,1496,524,Smart TV,2026-06-04,112,Yes,5
1051,1244,372,Smart TV,2025-08-27,119,Yes,4
1052,1246,286,Tablet,2026-03-21,144,Yes,3
1053,2458,726,Smart TV,2026-03-27,94,Yes,4
1054,1313,164,Tablet,2025-11-02,115,Yes,4
